key,sender,senderID,senderPlace,senderPlaceID,senderDate,addressee,addresseeID,addresseePlace,addresseePlaceID,addresseeDate,note,edition,page,source,sourceID,provenance,extent
75,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1769-07-21,Johann Philipp Kirnberger,118777238,Berlin,http://www.geonames.org/2950159,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
76,,,Hamburg,http://www.geonames.org/2911298,1769-08-10,Sankt Paulikirche,10072214-3,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
77,Julius Gustav Alberti,116276738,Hamburg,http://www.geonames.org/2911298,1769-08-25,Friedrich Gottlieb Klopstock,118563386,Kopenhagen,http://www.geonames.org/2618425,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
78,Hartmann Gustav Rahn,,[Harburg],http://www.geonames.org/2910685,[1769-10-21..1769-11-10],Friedrich Gottlieb Klopstock,118563386,Kopenhagen,http://www.geonames.org/2618425,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
79,,,Hamburg,http://www.geonames.org/2911298,1769-11-06,Bach: Kostenaufstellung für die Lazareth-Kirche,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
80,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1769-12-06,Georg Wilhelm Kottowsky,,Dessau,http://www.geonames.org/2937959,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
81,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1770~,Georg Michael Telemann,100624944,Hamburg,http://www.geonames.org/2911298,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,D-LEb Kulukundis I.3,,,
82,,,Hamburg,http://www.geonames.org/2911298,1770~,Bach: Thematisches Werkverzeichnis,,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
83,,,Hamburg,http://www.geonames.org/2911298,1770~,Bach: Thematisches Verzeichnis einer musikalischen Bibliothek,,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
84,Matthias Claudius,118521098,Hamburg,http://www.geonames.org/2911298,1770-02-01,Heinrich Wilhelm von Gerstenberg,118690949,Kopenhagen,http://www.geonames.org/2618425,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
85,Matthias Claudius,118521098,Hamburg,http://www.geonames.org/2911298,1770?,Heinrich Wilhelm von Gerstenberg,118690949,Kopenhagen,http://www.geonames.org/2618425,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
86,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1770-04-03,Hauptkirche St. Katharinen,7572956-8,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
87,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1770-06?,Hauptkirche St. Katharinen,7572956-8,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
88,Matthias Claudius,118521098,Hamburg,http://www.geonames.org/2911298,1770-07-27,Gottlob Friedrich Ernst Schönborn,116863919,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
89,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1770-09-22,Hauptkirche St. Katharinen,7572956-8,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
90,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1770-12-18,Hauptkirche St. Katharinen,7572956-8,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
91,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1771-01-30,Hauptkirche Sankt Michaelis,4684914-2,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
92,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1771-01-31,Georg Michael Telemann,100624944,Kiel,http://www.geonames.org/2891122,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,D-LEb Kulukundis I.3,,,
93,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1771-03-08,Hauptkirche Sankt Michaelis,4684914-2,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
94,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1771-03-27,Hauptkirche St. Katharinen,7572956-8,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
95,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1771-04-11,Georg Michael Telemann,100624944,Kiel,http://www.geonames.org/2891122,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,D-LEb Kulukundis I.3,,,
96,Gottlob Friedrich Ernst Schönborn,116863919,Hamburg,http://www.geonames.org/2911298,1771-04-26,Heinrich Wilhelm von Gerstenberg,118690949,Kopenhagen,http://www.geonames.org/2618425,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
97,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1771-05-01,Johann Joachim Eschenburg,118685414,Braunschweig,http://www.geonames.org/2945024,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
98,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1771-06-18,Hauptkirche St. Katharinen,7572956-8,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
99,Gottlob Friedrich Ernst Schönborn,116863919,,,1771-06-18,Heinrich Wilhelm von Gerstenberg,118690949,Kopenhagen,http://www.geonames.org/2618425,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
100,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1771-06-26,Johann Joachim Eschenburg,118685414,Braunschweig,http://www.geonames.org/2945024,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
101,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1771-08?,Georg Michael Telemann,100624944,Kiel,http://www.geonames.org/2891122,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,D-LEb Kulukundis I.3,,,
102,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1771-09-24,Hauptkirche St. Katharinen,7572956-8,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
103,,,Hamburg,http://www.geonames.org/2911298,1771-11-07,Bach: Rechnung für Einführung des Pastors Klefeker,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
104,,,Hamburg,http://www.geonames.org/2911298,1771-11-12,Hauptkirche St. Jacobi,6019789-4,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
105,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1771-12-23,Hauptkirche St. Katharinen,7572956-8,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
106,Carl Philipp Emanuel Bach,118505505,[Hamburg],http://www.geonames.org/2911298,1771?,Johann Philipp Kirnberger,118777238,Berlin,http://www.geonames.org/2950159,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
107,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1772-01-02,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
108,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1772-01-08,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
109,,,Hamburg,http://www.geonames.org/2911298,1772-02-04,Bach: Rechnung für Einführung des Pastors Häseler,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
110,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1772-04-09,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
111,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1772-04-10,Hauptkirche St. Katharinen,7572956-8,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
112,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1772-05-15,Heinrich Wilhelm von Gerstenberg,118690949,Kopenhagen,http://www.geonames.org/2618425,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
113,,,Hamburg,http://www.geonames.org/2911298,1772-06-03,Bach: Rechnung für Einführung des Pastors Klug,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
114,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1772-06-22,Hauptkirche St. Katharinen,7572956-8,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
115,,,Hamburg,http://www.geonames.org/2911298,1772-06?,Bach: Rechnung für Leichnamsgeschwornen [v.Döhren?],,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
116,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1772-08?,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
117,Niels Schiørring,117274119,Hamburg,http://www.geonames.org/2911298,1772-09-04,Heinrich Wilhelm von Gerstenberg,118690949,Kopenhagen,http://www.geonames.org/2618425,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
118,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1772-09-15,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
119,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1772-09-22,Hauptkirche St. Katharinen,7572956-8,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
120,,,Hamburg,http://www.geonames.org/2911298,1772-09-24,Bach: Rechnung für Einführung des Pastors Hornbostel,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
121,Matthias Claudius,118521098,Hamburg,http://www.geonames.org/2911298,1772-09?,Heinrich Wilhelm von Gerstenberg,118690949,Kopenhagen,http://www.geonames.org/2618425,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
122,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1772-10-15,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
123,,,Hamburg,http://www.geonames.org/2911298,1772-10-27,Bach: Rechnung für Einführung des Pastors Eberwein,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
124,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1772-11-14,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
125,,,Hamburg,http://www.geonames.org/2911298,1772-11-22,Bach: Rechnung für Einführung des Pastors Winkler,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
126,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1772-12-02,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
127,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1772-12-22,Hauptkirche St. Katharinen,7572956-8,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
128,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1773-01-03,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
129,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1773-04-05,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
130,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1773-04-05,Hauptkirche St. Katharinen,7572956-8,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
131,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1773-05-05,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
132,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1773-06-02,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
133,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1773-06-12,Hauptkirche St. Katharinen,7572956-8,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
134,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1773-06-24,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
135,,,Hamburg,http://www.geonames.org/2911298,1773-09-14,Bach: Rechnung für Einführung des Pastors v.Döhren,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
136,Heinrich Wilhelm von Gerstenberg,118690949,[Kopenhagen],http://www.geonames.org/2618425,1773-09?,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
137,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1773-09-22,Hauptkirche St. Katharinen,7572956-8,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
138,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1773-10-04,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
